frame,timestamp_sec,scene_name,group_id,video_name,track_id,class_name,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,cx,cy,frame_width,frame_height,crossed_line,direction,speed_px_s
146,38.912,Dakar - Scène 1,group_01,traffic.mp4,160,person,0.473,1364,822,1394,890,1379,890,1280,720,true,down,3.3
147,39.159,Dakar - Scène 1,group_01,traffic.mp4,2,bus,0.929,5,4,1232,1066,619,1066,1280,720,true,down,20.6
147,39.159,Dakar - Scène 1,group_01,traffic.mp4,6,person,0.877,1834,700,1919,1056,1876,1056,1280,720,true,down,4.0
147,39.159,Dakar - Scène 1,group_01,traffic.mp4,7,bus,0.802,1734,719,1856,899,1795,898,1280,720,true,down,5.7
147,39.159,Dakar - Scène 1,group_01,traffic.mp4,158,car,0.639,1279,823,1348,892,1313,892,1280,720,true,down,9.1
148,39.423,Dakar - Scène 1,group_01,traffic.mp4,2,bus,0.932,6,5,1220,1067,613,1067,1280,720,true,down,23.0
148,39.423,Dakar - Scène 1,group_01,traffic.mp4,6,person,0.874,1833,704,1919,1057,1876,1057,1280,720,true,down,3.8
148,39.423,Dakar - Scène 1,group_01,traffic.mp4,7,bus,0.73,1732,719,1855,900,1793,900,1280,720,true,down,10.7
148,39.423,Dakar - Scène 1,group_01,traffic.mp4,158,car,0.701,1278,824,1350,892,1314,892,1280,720,true,down,3.8
148,39.423,Dakar - Scène 1,group_01,traffic.mp4,162,car,0.504,1204,812,1276,902,1240,902,1280,720,true,down,0.0
149,39.677,Dakar - Scène 1,group_01,traffic.mp4,2,bus,0.945,3,5,1201,1065,602,1065,1280,720,true,down,44.0
149,39.677,Dakar - Scène 1,group_01,traffic.mp4,6,person,0.868,1832,710,1919,1058,1875,1058,1280,720,true,down,5.6
149,39.677,Dakar - Scène 1,group_01,traffic.mp4,7,bus,0.75,1728,721,1851,902,1789,902,1280,720,true,down,17.6
149,39.677,Dakar - Scène 1,group_01,traffic.mp4,158,car,0.71,1276,824,1350,892,1313,892,1280,720,true,down,3.9
149,39.677,Dakar - Scène 1,group_01,traffic.mp4,162,car,0.647,1190,810,1275,902,1232,902,1280,720,true,down,31.5
150,39.944,Dakar - Scène 1,group_01,traffic.mp4,2,bus,0.944,5,5,1183,1066,594,1066,1280,720,true,down,30.2
150,39.944,Dakar - Scène 1,group_01,traffic.mp4,6,person,0.869,1829,713,1919,1060,1874,1060,1280,720,true,down,8.4
150,39.944,Dakar - Scène 1,group_01,traffic.mp4,7,bus,0.748,1730,724,1846,902,1788,902,1280,720,true,down,3.7
150,39.944,Dakar - Scène 1,group_01,traffic.mp4,158,car,0.715,1276,824,1352,893,1314,893,1280,720,true,down,5.3
150,39.944,Dakar - Scène 1,group_01,traffic.mp4,162,car,0.564,1172,809,1274,904,1223,904,1280,720,true,down,34.5
151,40.198,Dakar - Scène 1,group_01,traffic.mp4,2,bus,0.92,5,5,1175,1066,590,1066,1280,720,true,down,15.7
151,40.198,Dakar - Scène 1,group_01,traffic.mp4,6,person,0.871,1825,714,1919,1061,1872,1061,1280,720,true,down,8.8
151,40.198,Dakar - Scène 1,group_01,traffic.mp4,7,bus,0.747,1729,726,1845,902,1787,902,1280,720,true,down,3.9
151,40.198,Dakar - Scène 1,group_01,traffic.mp4,158,car,0.744,1277,825,1347,894,1312,894,1280,720,true,down,8.8
151,40.198,Dakar - Scène 1,group_01,traffic.mp4,162,car,0.71,1159,815,1275,904,1217,904,1280,720,true,down,23.6
152,40.469,Dakar - Scène 1,group_01,traffic.mp4,2,bus,0.938,5,3,1153,1068,579,1068,1280,720,true,down,41.3
152,40.469,Dakar - Scène 1,group_01,traffic.mp4,6,person,0.884,1821,712,1918,1063,1870,1063,1280,720,true,down,10.4
152,40.469,Dakar - Scène 1,group_01,traffic.mp4,158,car,0.729,1276,825,1344,896,1310,896,1280,720,true,down,10.4
152,40.469,Dakar - Scène 1,group_01,traffic.mp4,162,car,0.643,1150,816,1274,904,1212,904,1280,720,true,down,18.5
152,40.469,Dakar - Scène 1,group_01,traffic.mp4,7,bus,0.624,1728,724,1840,903,1784,903,1280,720,true,down,11.7
153,40.711,Dakar - Scène 1,group_01,traffic.mp4,2,bus,0.956,3,3,1134,1068,568,1068,1280,720,true,down,45.5
153,40.711,Dakar - Scène 1,group_01,traffic.mp4,6,person,0.88,1817,710,1918,1063,1868,1063,1280,720,true,down,8.3
153,40.711,Dakar - Scène 1,group_01,traffic.mp4,158,car,0.718,1269,824,1344,896,1307,896,1280,720,true,down,12.4
153,40.711,Dakar - Scène 1,group_01,traffic.mp4,166,truck,0.675,1117,752,1245,903,1181,903,1280,720,true,down,0.0
153,40.711,Dakar - Scène 1,group_01,traffic.mp4,7,bus,0.629,1721,721,1839,902,1780,902,1280,720,true,down,17.0
154,40.97,Dakar - Scène 1,group_01,traffic.mp4,2,bus,0.951,4,2,1112,1068,558,1068,1280,720,true,down,38.6
154,40.97,Dakar - Scène 1,group_01,traffic.mp4,6,person,0.87,1814,710,1919,1065,1867,1065,1280,720,true,down,8.6
154,40.97,Dakar - Scène 1,group_01,traffic.mp4,158,car,0.724,1263,825,1342,897,1302,897,1280,720,true,down,19.7
154,40.97,Dakar - Scène 1,group_01,traffic.mp4,166,truck,0.686,1116,753,1238,901,1177,901,1280,720,true,down,17.3
154,40.97,Dakar - Scène 1,group_01,traffic.mp4,7,bus,0.651,1717,724,1836,903,1776,903,1280,720,true,down,15.9
154,40.97,Dakar - Scène 1,group_01,traffic.mp4,162,car,0.569,1137,814,1273,904,1205,904,1280,720,true,down,14.0
154,40.97,Dakar - Scène 1,group_01,traffic.mp4,160,person,0.373,1366,835,1392,895,1379,895,1280,720,true,down,2.4
155,41.211,Dakar - Scène 1,group_01,traffic.mp4,2,bus,0.945,4,3,1093,1064,549,1064,1280,720,true,down,40.9
155,41.211,Dakar - Scène 1,group_01,traffic.mp4,6,person,0.871,1811,707,1919,1066,1865,1066,1280,720,true,down,9.3
155,41.211,Dakar - Scène 1,group_01,traffic.mp4,166,truck,0.746,1114,754,1234,899,1174,899,1280,720,true,down,15.0
155,41.211,Dakar - Scène 1,group_01,traffic.mp4,158,car,0.702,1264,826,1344,897,1304,897,1280,720,true,down,8.3
155,41.211,Dakar - Scène 1,group_01,traffic.mp4,7,bus,0.668,1718,726,1833,902,1775,902,1280,720,true,down,5.9
155,41.211,Dakar - Scène 1,group_01,traffic.mp4,162,car,0.627,1143,816,1272,904,1207,904,1280,720,true,down,8.3
155,41.211,Dakar - Scène 1,group_01,traffic.mp4,160,person,0.383,1366,836,1390,896,1378,896,1280,720,true,down,5.9
156,41.475,Dakar - Scène 1,group_01,traffic.mp4,2,bus,0.934,6,3,1076,1062,541,1062,1280,720,true,down,31.2
156,41.475,Dakar - Scène 1,group_01,traffic.mp4,6,person,0.882,1808,704,1919,1065,1863,1065,1280,720,true,down,8.5
156,41.475,Dakar - Scène 1,group_01,traffic.mp4,166,truck,0.72,1115,755,1233,902,1174,902,1280,720,true,down,11.4
156,41.475,Dakar - Scène 1,group_01,traffic.mp4,158,car,0.692,1265,825,1338,897,1301,897,1280,720,true,down,11.4
156,41.475,Dakar - Scène 1,group_01,traffic.mp4,7,bus,0.645,1717,726,1831,902,1774,902,1280,720,true,down,3.8
156,41.475,Dakar - Scène 1,group_01,traffic.mp4,162,car,0.52,1148,816,1272,903,1210,903,1280,720,true,down,12.0
157,41.73,Dakar - Scène 1,group_01,traffic.mp4,2,bus,0.945,4,4,1055,1066,529,1066,1280,720,true,down,49.6
157,41.73,Dakar - Scène 1,group_01,traffic.mp4,6,person,0.887,1806,702,1919,1065,1862,1065,1280,720,true,down,3.9
157,41.73,Dakar - Scène 1,group_01,traffic.mp4,166,truck,0.764,1115,755,1233,899,1174,899,1280,720,true,down,11.8
157,41.73,Dakar - Scène 1,group_01,traffic.mp4,158,car,0.702,1265,824,1341,896,1303,896,1280,720,true,down,8.8
157,41.73,Dakar - Scène 1,group_01,traffic.mp4,162,car,0.576,1153,813,1275,904,1214,904,1280,720,true,down,16.2
157,41.73,Dakar - Scène 1,group_01,traffic.mp4,7,bus,0.452,1714,726,1830,902,1772,902,1280,720,true,down,7.8
158,41.995,Dakar - Scène 1,group_01,traffic.mp4,2,bus,0.946,3,4,1032,1065,517,1065,1280,720,true,down,45.4
158,41.995,Dakar - Scène 1,group_01,traffic.mp4,6,person,0.884,1802,700,1919,1065,1860,1065,1280,720,true,down,7.5
158,41.995,Dakar - Scène 1,group_01,traffic.mp4,166,truck,0.757,1114,756,1237,899,1175,899,1280,720,true,down,3.8
158,41.995,Dakar - Scène 1,group_01,traffic.mp4,158,car,0.683,1267,826,1339,895,1303,895,1280,720,true,down,3.8
158,41.995,Dakar - Scène 1,group_01,traffic.mp4,7,bus,0.569,1715,725,1831,902,1773,902,1280,720,true,down,3.8
158,41.995,Dakar - Scène 1,group_01,traffic.mp4,162,car,0.465,1159,812,1276,904,1218,904,1280,720,true,down,15.1
159,42.24,Dakar - Scène 1,group_01,traffic.mp4,2,bus,0.944,3,3,1016,1066,509,1065,1280,720,true,down,32.7
159,42.24,Dakar - Scène 1,group_01,traffic.mp4,6,person,0.878,1801,700,1919,1066,1860,1066,1280,720,true,down,4.1
159,42.24,Dakar - Scène 1,group_01,traffic.mp4,166,truck,0.746,1119,758,1240,902,1179,901,1280,720,true,down,18.3
159,42.24,Dakar - Scène 1,group_01,traffic.mp4,158,car,0.707,1265,827,1338,897,1302,897,1280,720,true,down,9.1
159,42.24,Dakar - Scène 1,group_01,traffic.mp4,7,bus,0.592,1713,725,1829,902,1771,902,1280,720,true,down,8.2
159,42.24,Dakar - Scène 1,group_01,traffic.mp4,162,car,0.59,1159,814,1278,902,1218,902,1280,720,true,down,8.2
160,42.5,Dakar - Scène 1,group_01,traffic.mp4,2,bus,0.951,4,2,993,1063,498,1063,1280,720,true,down,43.0
160,42.5,Dakar - Scène 1,group_01,traffic.mp4,6,person,0.885,1800,700,1919,1067,1859,1067,1280,720,true,down,5.4
160,42.5,Dakar - Scène 1,group_01,traffic.mp4,166,truck,0.759,1124,760,1238,902,1181,902,1280,720,true,down,8.6
160,42.5,Dakar - Scène 1,group_01,traffic.mp4,7,bus,0.624,1713,725,1828,902,1771,902,1280,720,true,down,0.0
160,42.5,Dakar - Scène 1,group_01,traffic.mp4,158,car,0.619,1268,827,1340,897,1304,897,1280,720,true,down,7.7
160,42.5,Dakar - Scène 1,group_01,traffic.mp4,162,car,0.61,1161,815,1275,902,1218,902,1280,720,true,down,0.0
161,42.747,Dakar - Scène 1,group_01,traffic.mp4,2,bus,0.948,5,2,967,1066,486,1066,1280,720,true,down,50.1
161,42.747,Dakar - Scène 1,group_01,traffic.mp4,6,person,0.881,1798,701,1919,1067,1858,1067,1280,720,true,down,4.0
161,42.747,Dakar - Scène 1,group_01,traffic.mp4,166,truck,0.723,1121,760,1239,902,1180,902,1280,720,true,down,4.0
161,42.747,Dakar - Scène 1,group_01,traffic.mp4,162,car,0.672,1165,815,1275,902,1220,902,1280,720,true,down,8.1
161,42.747,Dakar - Scène 1,group_01,traffic.mp4,158,car,0.661,1270,828,1341,897,1306,897,1280,720,true,down,8.1
161,42.747,Dakar - Scène 1,group_01,traffic.mp4,7,bus,0.554,1713,725,1828,902,1771,902,1280,720,true,down,0.0
162,42.999,Dakar - Scène 1,group_01,traffic.mp4,2,bus,0.945,4,5,943,1063,474,1063,1280,720,true,down,49.1
162,42.999,Dakar - Scène 1,group_01,traffic.mp4,6,person,0.871,1797,703,1919,1068,1858,1068,1280,720,true,down,4.0
162,42.999,Dakar - Scène 1,group_01,traffic.mp4,166,truck,0.781,1125,762,1242,902,1183,902,1280,720,true,down,11.9
162,42.999,Dakar - Scène 1,group_01,traffic.mp4,162,car,0.734,1168,817,1286,903,1227,903,1280,720,true,down,28.1
162,42.999,Dakar - Scène 1,group_01,traffic.mp4,158,car,0.676,1274,827,1344,897,1309,897,1280,720,true,down,11.9
162,42.999,Dakar - Scène 1,group_01,traffic.mp4,7,bus,0.602,1715,725,1830,902,1772,902,1280,720,true,down,4.0
162,42.999,Dakar - Scène 1,group_01,traffic.mp4,173,person,0.413,1106,834,1134,899,1120,899,1280,720,true,down,0.0
163,43.238,Dakar - Scène 1,group_01,traffic.mp4,2,bus,0.939,4,4,921,1064,463,1064,1280,720,true,down,46.2
163,43.238,Dakar - Scène 1,group_01,traffic.mp4,6,person,0.893,1796,708,1919,1068,1857,1068,1280,720,true,down,4.2
163,43.238,Dakar - Scène 1,group_01,traffic.mp4,166,truck,0.791,1127,764,1242,901,1184,901,1280,720,true,down,5.9
163,43.238,Dakar - Scène 1,group_01,traffic.mp4,162,car,0.772,1170,818,1286,905,1228,905,1280,720,true,down,9.4
163,43.238,Dakar - Scène 1,group_01,traffic.mp4,7,bus,0.714,1714,727,1825,904,1770,904,1280,720,true,down,11.8
163,43.238,Dakar - Scène 1,group_01,traffic.mp4,158,car,0.681,1275,827,1341,897,1308,897,1280,720,true,down,4.2
163,43.238,Dakar - Scène 1,group_01,traffic.mp4,175,person,0.439,1057,838,1083,898,1070,898,1280,720,true,down,0.0
163,43.238,Dakar - Scène 1,group_01,traffic.mp4,173,person,0.421,1106,831,1132,900,1119,899,1280,720,true,down,4.2
164,43.5,Dakar - Scène 1,group_01,traffic.mp4,2,bus,0.947,3,14,884,1067,443,1067,1280,720,true,down,77.2
164,43.5,Dakar - Scène 1,group_01,traffic.mp4,6,person,0.883,1795,710,1919,1069,1857,1068,1280,720,true,down,0.0
164,43.5,Dakar - Scène 1,group_01,traffic.mp4,166,truck,0.815,1129,764,1243,903,1186,903,1280,720,true,down,10.8
164,43.5,Dakar - Scène 1,group_01,traffic.mp4,7,bus,0.778,1714,728,1828,905,1771,905,1280,720,true,down,5.4
164,43.5,Dakar - Scène 1,group_01,traffic.mp4,162,car,0.762,1170,820,1288,905,1229,905,1280,720,true,down,3.8
164,43.5,Dakar - Scène 1,group_01,traffic.mp4,158,car,0.683,1277,829,1341,898,1309,898,1280,720,true,down,5.4
164,43.5,Dakar - Scène 1,group_01,traffic.mp4,175,person,0.45,1056,839,1080,899,1068,899,1280,720,true,down,8.5
164,43.5,Dakar - Scène 1,group_01,traffic.mp4,173,person,0.424,1103,835,1129,900,1116,900,1280,720,true,down,12.1
165,43.756,Dakar - Scène 1,group_01,traffic.mp4,2,bus,0.938,3,10,859,1067,431,1067,1280,720,true,down,46.9
165,43.756,Dakar - Scène 1,group_01,traffic.mp4,6,person,0.882,1796,714,1918,1074,1857,1074,1280,720,true,down,23.4
165,43.756,Dakar - Scène 1,group_01,traffic.mp4,166,truck,0.791,1131,764,1244,904,1187,904,1280,720,true,down,5.5
165,43.756,Dakar - Scène 1,group_01,traffic.mp4,7,bus,0.75,1713,727,1827,907,1770,907,1280,720,true,down,8.7
165,43.756,Dakar - Scène 1,group_01,traffic.mp4,162,car,0.712,1173,821,1285,906,1229,906,1280,720,true,down,3.9
165,43.756,Dakar - Scène 1,group_01,traffic.mp4,178,car,0.711,837,804,958,911,897,911,1280,720,true,down,0.0
165,43.756,Dakar - Scène 1,group_01,traffic.mp4,158,car,0.647,1278,832,1344,900,1311,900,1280,720,true,down,11.0
165,43.756,Dakar - Scène 1,group_01,traffic.mp4,175,person,0.457,1057,840,1082,900,1070,900,1280,720,true,down,8.7
165,43.756,Dakar - Scène 1,group_01,traffic.mp4,173,person,0.363,1106,834,1132,902,1119,902,1280,720,true,down,14.1
166,44.022,Dakar - Scène 1,group_01,traffic.mp4,2,bus,0.943,1,9,827,1067,414,1067,1280,720,true,down,63.9
166,44.022,Dakar - Scène 1,group_01,traffic.mp4,6,person,0.879,1796,716,1918,1076,1857,1076,1280,720,true,down,7.5
166,44.022,Dakar - Scène 1,group_01,traffic.mp4,162,car,0.747,1178,824,1284,906,1231,906,1280,720,true,down,7.5
166,44.022,Dakar - Scène 1,group_01,traffic.mp4,166,truck,0.738,1131,766,1245,905,1188,905,1280,720,true,down,5.3
166,44.022,Dakar - Scène 1,group_01,traffic.mp4,7,bus,0.723,1715,731,1828,907,1771,907,1280,720,true,down,3.8
166,44.022,Dakar - Scène 1,group_01,traffic.mp4,178,car,0.708,820,806,959,911,889,911,1280,720,true,down,30.1
166,44.022,Dakar - Scène 1,group_01,traffic.mp4,158,car,0.659,1279,834,1347,903,1313,903,1280,720,true,down,13.6
166,44.022,Dakar - Scène 1,group_01,traffic.mp4,175,person,0.481,1057,842,1082,901,1069,901,1280,720,true,down,5.3
166,44.022,Dakar - Scène 1,group_01,traffic.mp4,173,person,0.348,1107,839,1130,903,1118,903,1280,720,true,down,5.3
167,44.283,Dakar - Scène 1,group_01,traffic.mp4,2,bus,0.935,3,11,780,1068,392,1067,1280,720,true,down,84.3
167,44.283,Dakar - Scène 1,group_01,traffic.mp4,6,person,0.875,1795,716,1919,1077,1857,1077,1280,720,true,down,3.8
167,44.283,Dakar - Scène 1,group_01,traffic.mp4,162,car,0.757,1184,826,1283,908,1233,908,1280,720,true,down,10.8
167,44.283,Dakar - Scène 1,group_01,traffic.mp4,166,truck,0.723,1135,769,1248,909,1192,909,1280,720,true,down,21.7
167,44.283,Dakar - Scène 1,group_01,traffic.mp4,7,bus,0.695,1715,730,1827,909,1771,909,1280,720,true,down,7.7
167,44.283,Dakar - Scène 1,group_01,traffic.mp4,158,car,0.646,1282,835,1350,904,1316,904,1280,720,true,down,12.1
167,44.283,Dakar - Scène 1,group_01,traffic.mp4,178,car,0.53,826,809,956,915,891,914,1280,720,true,down,13.8
167,44.283,Dakar - Scène 1,group_01,traffic.mp4,175,person,0.468,1056,841,1080,903,1068,903,1280,720,true,down,8.6
168,44.592,Dakar - Scène 1,group_01,traffic.mp4,2,bus,0.934,2,12,755,1064,379,1064,1280,720,true,down,43.2
168,44.592,Dakar - Scène 1,group_01,traffic.mp4,6,person,0.873,1799,715,1918,1078,1858,1078,1280,720,true,down,4.6
168,44.592,Dakar - Scène 1,group_01,traffic.mp4,162,car,0.757,1185,827,1292,910,1239,910,1280,720,true,down,20.5
168,44.592,Dakar - Scène 1,group_01,traffic.mp4,166,truck,0.709,1134,769,1250,907,1192,907,1280,720,true,down,6.5
168,44.592,Dakar - Scène 1,group_01,traffic.mp4,158,car,0.675,1286,836,1349,906,1317,906,1280,720,true,down,7.2
168,44.592,Dakar - Scène 1,group_01,traffic.mp4,178,car,0.648,821,811,959,916,890,916,1280,720,true,down,7.2
168,44.592,Dakar - Scène 1,group_01,traffic.mp4,183,person,0.515,1122,838,1148,906,1135,906,1280,720,true,down,0.0
168,44.592,Dakar - Scène 1,group_01,traffic.mp4,7,bus,0.496,1719,731,1831,880,1775,880,1280,720,true,down,94.7
168,44.592,Dakar - Scène 1,group_01,traffic.mp4,175,person,0.467,1055,844,1080,905,1067,905,1280,720,true,down,7.2
168,44.592,Dakar - Scène 1,group_01,traffic.mp4,185,bus,0.371,1718,727,1919,908,1819,908,1280,720,true,down,0.0
169,44.943,Dakar - Scène 1,group_01,traffic.mp4,2,bus,0.903,3,6,721,1066,362,1066,1280,720,true,down,48.8
169,44.943,Dakar - Scène 1,group_01,traffic.mp4,6,person,0.873,1800,712,1919,1076,1859,1076,1280,720,true,down,6.4
169,44.943,Dakar - Scène 1,group_01,traffic.mp4,166,truck,0.806,1141,771,1254,911,1197,911,1280,720,true,down,18.2
169,44.943,Dakar - Scène 1,group_01,traffic.mp4,162,car,0.772,1189,830,1298,911,1243,911,1280,720,true,down,11.7
169,44.943,Dakar - Scène 1,group_01,traffic.mp4,178,car,0.705,824,812,965,918,895,918,1280,720,true,down,15.3
169,44.943,Dakar - Scène 1,group_01,traffic.mp4,158,car,0.703,1286,837,1351,907,1319,907,1280,720,true,down,6.4
169,44.943,Dakar - Scène 1,group_01,traffic.mp4,7,bus,0.609,1718,733,1833,912,1775,912,1280,720,true,down,91.2
169,44.943,Dakar - Scène 1,group_01,traffic.mp4,175,person,0.364,1057,846,1080,906,1068,906,1280,720,true,down,4.0
169,44.943,Dakar - Scène 1,group_01,traffic.mp4,185,bus,0.309,1718,729,1919,911,1818,911,1280,720,true,down,9.0
170,45.234,Dakar - Scène 1,group_01,traffic.mp4,2,bus,0.936,2,8,679,1063,341,1063,1280,720,true,down,72.9
170,45.234,Dakar - Scène 1,group_01,traffic.mp4,6,person,0.878,1801,706,1919,1076,1860,1076,1280,720,true,down,3.4
170,45.234,Dakar - Scène 1,group_01,traffic.mp4,162,car,0.789,1191,831,1301,913,1246,913,1280,720,true,down,12.4
170,45.234,Dakar - Scène 1,group_01,traffic.mp4,166,truck,0.786,1142,771,1254,913,1198,913,1280,720,true,down,7.7
170,45.234,Dakar - Scène 1,group_01,traffic.mp4,158,car,0.704,1287,841,1353,908,1320,908,1280,720,true,down,4.9
170,45.234,Dakar - Scène 1,group_01,traffic.mp4,178,car,0.649,824,815,956,919,890,919,1280,720,true,down,17.5
170,45.234,Dakar - Scène 1,group_01,traffic.mp4,7,bus,0.638,1719,734,1834,913,1777,913,1280,720,true,down,7.7
170,45.234,Dakar - Scène 1,group_01,traffic.mp4,189,person,0.442,721,813,757,915,739,915,1280,720,true,down,0.0
170,45.234,Dakar - Scène 1,group_01,traffic.mp4,175,person,0.315,1059,848,1082,907,1070,907,1280,720,true,down,7.7
170,45.234,Dakar - Scène 1,group_01,traffic.mp4,183,person,0.314,1118,843,1148,908,1133,907,1280,720,true,down,3.5
171,45.534,Dakar - Scène 1,group_01,traffic.mp4,2,bus,0.918,1,9,635,1065,318,1065,1280,720,true,down,77.0
171,45.534,Dakar - Scène 1,group_01,traffic.mp4,6,person,0.877,1801,708,1918,1078,1859,1078,1280,720,true,down,7.5
171,45.534,Dakar - Scène 1,group_01,traffic.mp4,166,truck,0.841,1146,775,1255,914,1200,914,1280,720,true,down,7.5
171,45.534,Dakar - Scène 1,group_01,traffic.mp4,162,car,0.789,1195,833,1303,915,1249,915,1280,720,true,down,12.0
171,45.534,Dakar - Scène 1,group_01,traffic.mp4,7,bus,0.743,1720,734,1837,916,1779,916,1280,720,true,down,12.0
171,45.534,Dakar - Scène 1,group_01,traffic.mp4,158,car,0.654,1288,842,1354,910,1321,910,1280,720,true,down,7.5
171,45.534,Dakar - Scène 1,group_01,traffic.mp4,178,car,0.52,825,816,956,921,890,921,1280,720,true,down,6.7
171,45.534,Dakar - Scène 1,group_01,traffic.mp4,195,person,0.5,655,834,687,918,671,918,1280,720,true,down,0.0
171,45.534,Dakar - Scène 1,group_01,traffic.mp4,175,person,0.491,1059,850,1083,909,1071,909,1280,720,true,down,7.5
171,45.534,Dakar - Scène 1,group_01,traffic.mp4,183,person,0.37,1126,848,1151,910,1138,910,1280,720,true,down,19.4
171,45.534,Dakar - Scène 1,group_01,traffic.mp4,189,person,0.363,723,814,755,917,739,917,1280,720,true,down,6.7
171,45.534,Dakar - Scène 1,group_01,traffic.mp4,185,bus,0.321,1721,731,1920,915,1820,915,1280,720,true,down,7.6
172,45.82,Dakar - Scène 1,group_01,traffic.mp4,2,bus,0.909,2,9,595,1066,299,1066,1280,720,true,down,66.5
172,45.82,Dakar - Scène 1,group_01,traffic.mp4,6,person,0.879,1800,707,1919,1076,1860,1076,1280,720,true,down,7.8
172,45.82,Dakar - Scène 1,group_01,traffic.mp4,162,car,0.831,1199,833,1308,916,1253,916,1280,720,true,down,14.4
172,45.82,Dakar - Scène 1,group_01,traffic.mp4,166,truck,0.827,1151,778,1258,915,1204,915,1280,720,true,down,14.4
172,45.82,Dakar - Scène 1,group_01,traffic.mp4,7,bus,0.736,1719,736,1837,918,1778,918,1280,720,true,down,7.8
172,45.82,Dakar - Scène 1,group_01,traffic.mp4,158,car,0.632,1299,845,1353,910,1326,910,1280,720,true,down,17.5
172,45.82,Dakar - Scène 1,group_01,traffic.mp4,178,car,0.529,827,817,952,923,890,923,1280,720,true,down,7.0
172,45.82,Dakar - Scène 1,group_01,traffic.mp4,195,person,0.525,656,835,688,921,672,921,1280,720,true,down,11.1
172,45.82,Dakar - Scène 1,group_01,traffic.mp4,199,person,0.446,755,813,789,916,772,915,1280,720,true,down,0.0
172,45.82,Dakar - Scène 1,group_01,traffic.mp4,189,person,0.392,731,818,760,917,745,917,1280,720,true,down,21.0
172,45.82,Dakar - Scène 1,group_01,traffic.mp4,183,person,0.386,1124,849,1151,911,1137,911,1280,720,true,down,4.9
173,46.112,Dakar - Scène 1,group_01,traffic.mp4,2,bus,0.925,3,13,545,1067,274,1067,1280,720,true,down,85.7
173,46.112,Dakar - Scène 1,group_01,traffic.mp4,6,person,0.882,1802,707,1918,1080,1860,1080,1280,720,true,down,13.7
173,46.112,Dakar - Scène 1,group_01,traffic.mp4,166,truck,0.812,1152,779,1261,915,1206,915,1280,720,true,down,6.8
173,46.112,Dakar - Scène 1,group_01,traffic.mp4,162,car,0.807,1204,836,1310,917,1257,917,1280,720,true,down,14.1
173,46.112,Dakar - Scène 1,group_01,traffic.mp4,7,bus,0.755,1721,738,1838,919,1779,919,1280,720,true,down,4.8
173,46.112,Dakar - Scène 1,group_01,traffic.mp4,158,car,0.596,1299,845,1360,913,1330,913,1280,720,true,down,17.1
173,46.112,Dakar - Scène 1,group_01,traffic.mp4,195,person,0.589,658,836,692,923,675,923,1280,720,true,down,12.3
173,46.112,Dakar - Scène 1,group_01,traffic.mp4,178,car,0.517,830,817,947,923,889,923,1280,720,true,down,3.4
173,46.112,Dakar - Scène 1,group_01,traffic.mp4,199,person,0.418,759,815,791,916,775,916,1280,720,true,down,10.8
173,46.112,Dakar - Scène 1,group_01,traffic.mp4,189,person,0.354,731,819,760,921,746,920,1280,720,true,down,10.8
174,46.439,Dakar - Scène 1,group_01,traffic.mp4,2,bus,0.877,2,16,491,1065,246,1065,1280,720,true,down,85.8
174,46.439,Dakar - Scène 1,group_01,traffic.mp4,6,person,0.877,1803,708,1918,1080,1860,1080,1280,720,true,down,0.0
174,46.439,Dakar - Scène 1,group_01,traffic.mp4,166,truck,0.826,1153,782,1262,915,1207,915,1280,720,true,down,3.1
174,46.439,Dakar - Scène 1,group_01,traffic.mp4,162,car,0.781,1208,837,1310,919,1259,919,1280,720,true,down,8.6
174,46.439,Dakar - Scène 1,group_01,traffic.mp4,7,bus,0.732,1721,740,1837,920,1779,920,1280,720,true,down,3.1
174,46.439,Dakar - Scène 1,group_01,traffic.mp4,158,car,0.574,1301,847,1360,915,1331,915,1280,720,true,down,6.8
174,46.439,Dakar - Scène 1,group_01,traffic.mp4,195,person,0.527,658,833,691,924,674,924,1280,720,true,down,4.3
174,46.439,Dakar - Scène 1,group_01,traffic.mp4,204,person,0.429,549,824,579,928,564,928,1280,720,true,down,0.0
174,46.439,Dakar - Scène 1,group_01,traffic.mp4,199,person,0.418,755,820,787,919,771,919,1280,720,true,down,15.3
174,46.439,Dakar - Scène 1,group_01,traffic.mp4,178,car,0.381,835,819,958,927,896,927,1280,720,true,down,24.7
174,46.439,Dakar - Scène 1,group_01,traffic.mp4,189,person,0.378,730,821,762,923,746,923,1280,720,true,down,9.2
175,46.705,Dakar - Scène 1,group_01,traffic.mp4,6,person,0.881,1803,710,1919,1078,1861,1078,1280,720,true,down,8.4
175,46.705,Dakar - Scène 1,group_01,traffic.mp4,166,truck,0.823,1155,785,1265,916,1210,916,1280,720,true,down,11.9
175,46.705,Dakar - Scène 1,group_01,traffic.mp4,162,car,0.8,1210,839,1309,920,1259,920,1280,720,true,down,3.8
175,46.705,Dakar - Scène 1,group_01,traffic.mp4,7,bus,0.735,1721,740,1838,921,1780,921,1280,720,true,down,5.3
175,46.705,Dakar - Scène 1,group_01,traffic.mp4,2,bus,0.732,2,16,434,1066,218,1066,1280,720,true,down,105.3
175,46.705,Dakar - Scène 1,group_01,traffic.mp4,204,person,0.62,548,826,583,930,565,930,1280,720,true,down,8.4
